file,numCands,plurality,plurality_rank,IRV,IRV_rank,top-two,top-two_rank,borda-pm,borda-pm_rank,borda-om-no-uwi,borda-om-no-uwi_rank,borda-avg-no-uwi,borda-avg-no-uwi_rank,top-3-truncation,top-3-truncation_rank,condorcet,condorcet_rank,minimax,minimax_rank,smith_plurality,smith_plurality_rank,smith_irv,smith_irv_rank,smith-minimax,smith-minimax_rank,ranked-pairs,ranked-pairs_rank,bucklin,bucklin_rank,approval,approval_rank,smith,smith_rank
Alaska/Alaska_11082022_HouseDistrict12.csv,3,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1,"['Schrage, Calvin R.']",1
Minneapolis/Minneapolis_11072023_CityCouncilWard12.csv,4,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1,['Aurin Chowdhury'],1
Minneapolis/Minneapolis_11072017_BoardofEstimateandTaxation.csv,4,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1
Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,11,['Meg Forney'],1,['Latrisha Vetaw'],2,['Latrisha Vetaw'],2,['Meg Forney'],1,['Latrisha Vetaw'],2,['Latrisha Vetaw'],2,['Meg Forney'],1,['Latrisha Vetaw'],2,['Latrisha Vetaw'],2,['Latrisha Vetaw'],2,['Latrisha Vetaw'],2,['Latrisha Vetaw'],2,['Latrisha Vetaw'],2,['Latrisha Vetaw'],2,['Meg Forney'],1,['Latrisha Vetaw'],2
Minneapolis/Minneapolis_11072017_Ward6CityCouncil.csv,5,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1,['Abdi Warsame'],1
Minneapolis/Minneapolis_11072017_Mayor.csv,19,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1
Minneapolis/Minneapolis_11062009_PRBoardDistrict6.csv,5,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Brad Bourn'],1,['Meg Forney'],2,['Brad Bourn'],1,['Brad Bourn'],1
Minneapolis/Minneapolis_11062009_Ward10CityCouncil.csv,5,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1,['Meg Tuthill'],1
Minneapolis/Minneapolis_11072023_CityCouncilWard13.csv,5,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1
Minneapolis/Minneapolis_11022021_BoardofEstimateandTaxationAtLarge.csv,5,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1,['Steve Brandt'],1
Minneapolis/Minneapolis_11072017_Ward1CityCouncil.csv,4,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1,['Kevin Reich'],1
Minneapolis/Minneapolis_11062009_PRBoardDistrict5.csv,6,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1,['Carol Kummer'],1
Minneapolis/Minneapolis_11062009_PRBoardDistrict4.csv,2,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1,['Anita Tabb'],1
Minneapolis/Minneapolis_11072017_Ward9CityCouncil.csv,5,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1,['Alondra Cano'],1
Minneapolis/Minneapolis_11072023_CityCouncilWard10.csv,5,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1
Minneapolis/Minneapolis_11062009_BoardofEstimateandTaxation.csv,7,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1,['Carol Becker'],1
Minneapolis/Minneapolis_11072017_Ward8CityCouncil.csv,5,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1,['Andrea Jenkins'],1
Minneapolis/Minneapolis_11022021_Mayor.csv,19,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1,['Jacob Frey'],1
Minneapolis/Minneapolis_11062009_PRBoardDistrict1.csv,4,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1,['Liz Wielinski'],1
Minneapolis/Minneapolis_11022021_ParkBoardAtLarge.csv,8,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1,['Meg Forney'],1
Minneapolis/Minneapolis_11062009_Ward11CityCouncil.csv,4,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1,['John Quincy'],1
Minneapolis/Minneapolis_11052013_PRBoardDistrict6.csv,3,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1,['BRAD BOURN'],1
Minneapolis/Minneapolis_11062009_PRBoardDistrict3.csv,3,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1,['Scott Vreeland'],1
Minneapolis/Minneapolis_11062009_PRBoardDistrict2.csv,3,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1,['Jon Olson'],1
Minneapolis/Minneapolis_11072017_Ward7CityCouncil.csv,5,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1
Minneapolis/Minneapolis_11022021_CityCouncilWard4.csv,4,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1,['LaTrisha Vetaw'],1
Minneapolis/Minneapolis_11062009_Ward13CityCouncil.csv,4,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1,['Betsy Hodges'],1
Minneapolis/Minneapolis_11072017_Ward5CityCouncil.csv,5,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1,['Jeremiah Ellison'],1
Minneapolis/Minneapolis_11022021_CityCouncilWard10.csv,7,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1,['Aisha Chughtai'],1
Minneapolis/Minneapolis_11022021_CityCouncilWard12.csv,4,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1
Minneapolis/Minneapolis_11022021_CityCouncilWard7.csv,5,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1
Minneapolis/Minneapolis_11022021_CityCouncilWard6.csv,3,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1
Minneapolis/Minneapolis_11072017_Ward2CityCouncil.csv,2,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1,['Cam Gordon'],1
Minneapolis/Minneapolis_11022021_CityCouncilWard13.csv,6,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1,['Linea Palmisano'],1
Minneapolis/Minneapolis_11072017_Ward3CityCouncil.csv,5,['Ginger Jentzen'],1,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2,['Steve Fletcher'],2
Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,6,['Robin Wonsley Worlobah'],1,['Robin Wonsley Worlobah'],1,['Robin Wonsley Worlobah'],1,['Yusra Arab'],2,['Robin Wonsley Worlobah'],1,['Yusra Arab'],2,['Yusra Arab'],2,[],,['Yusra Arab'],2,['Yusra Arab'],2,['Robin Wonsley Worlobah'],1,['Yusra Arab'],2,['Yusra Arab'],2,['Yusra Arab'],2,['Yusra Arab'],2,"['Robin Wonsley Worlobah', 'Yusra Arab', 'Cam Gordon']",multiple
Minneapolis/Minneapolis_11022021_CityCouncilWard3.csv,5,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1,['Michael Rainville'],1
Minneapolis/Minneapolis_11072017_Ward4CityCouncil.csv,5,"['Barbara A. ""Barb"" Johnson']",1,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2,['Phillipe M. Cunningham'],2
Minneapolis/Minneapolis_11022021_CityCouncilWard1.csv,5,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1,['Elliott Payne'],1
Minneapolis/Minneapolis_11052013_Mayor.csv,36,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1,['BETSY HODGES'],1
Minneapolis/Minneapolis_11072023_CityCouncilWard8.csv,5,['Soren Stevenson'],1,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2,['Andrea Jenkins'],2
Minneapolis/Minneapolis_11062009_Ward12CityCouncil.csv,5,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1,['Sandy Colvin Roy'],1
Minneapolis/Minneapolis_11072023_CityCouncilWard5.csv,4,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1,['Jeremiah Bey Ellison'],1
Minneapolis/Minneapolis_11072017_PRBoardDistrict3.csv,4,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1,['AK Hassan'],1
Minneapolis/Minneapolis_11072017_PRBoardDistrict2.csv,3,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1,['Kale Severson'],1
Minneapolis/Minneapolis_08112020_Ward6CityCouncilSpecialElection.csv,13,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1
Minneapolis/Minneapolis_11072023_CityCouncilWard4.csv,5,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1,['LaTrisha M. Vetaw'],1
Minneapolis/Minneapolis_11062009_Ward7CityCouncil.csv,4,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1,['Lisa Goodman'],1
Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,11,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1,['JOHN ERWIN'],1
Minneapolis/Minneapolis_11072023_CityCouncilWard6.csv,5,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1,['Jamal Osman'],1
Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,6,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1,['Elizabeth Glidden'],1
Minneapolis/Minneapolis_11062009_Mayor.csv,12,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1,['R.T. Rybak'],1
Minneapolis/Minneapolis_11072017_Ward12CityCouncil.csv,4,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1,['Andrew Johnson'],1
Minneapolis/Minneapolis_11052013_Ward9CityCouncil.csv,7,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1,['ALONDRA CANO'],1
Minneapolis/Minneapolis_11072017_PRBoardDistrict1.csv,4,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1,['Chris Meyer'],1
Minneapolis/Minneapolis_11072023_CityCouncilWard7.csv,4,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Scott Graham'],2,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Katie Cashman'],1,['Scott Graham'],2,['Katie Cashman'],1
