file,numCands,plurality,plurality_rank,IRV,IRV_rank,top-two,top-two_rank,borda-pm,borda-pm_rank,borda-om-no-uwi,borda-om-no-uwi_rank,borda-avg-no-uwi,borda-avg-no-uwi_rank,top-3-truncation,top-3-truncation_rank,condorcet,condorcet_rank,minimax,minimax_rank,smith_plurality,smith_plurality_rank,smith_irv,smith_irv_rank,smith-minimax,smith-minimax_rank,ranked-pairs,ranked-pairs_rank,bucklin,bucklin_rank,approval,approval_rank,smith,smith_rank
glasgow12/Ward11Hillhead_glasgow12-11.csv,14,['Ken ANDREW (SNP)'],1,['Ken ANDREW (SNP)'],1,['Ken ANDREW (SNP)'],1,['Martha WARDROP (Grn)'],2,['Ken ANDREW (SNP)'],1,['Martha WARDROP (Grn)'],2,['Ken ANDREW (SNP)'],1,['Ken ANDREW (SNP)'],1,['Ken ANDREW (SNP)'],1,['Ken ANDREW (SNP)'],1,['Ken ANDREW (SNP)'],1,['Ken ANDREW (SNP)'],1,['Ken ANDREW (SNP)'],1,['Martha WARDROP (Grn)'],2,['Martha WARDROP (Grn)'],2,['Ken ANDREW (SNP)'],1
w-duns12-ballots/LomondWard_w-duns12-01.csv,8,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1,['Martin ROONEY (Lab)'],1
w-duns12-ballots/ClydebankCentralWard_w-duns12-05.csv,8,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1,['Patrick MCGLINCHEY (Lab)'],1
w-duns12-ballots/ClydebankWaterfrontWard_w-duns12-06.csv,9,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1,['Gail CASEY (Lab)'],1
w-duns12-ballots/LevenWard_w-duns12-02.csv,8,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1,['John MILLAR (Lab)'],1
w-duns12-ballots/KilpatrickWard_w-duns12-04.csv,8,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1,['Douglas MCALLISTER (Lab)'],1
w-duns12-ballots/DumbartonWard_w-duns12-03.csv,10,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1,['David MCBRIDE (Lab)'],1
glasgow24/Ward15Maryhill_Glasgow 2024 by-election Ward 15.csv,8,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1,['Marie GARRITY Glasgow (Lab)'],1
glasgow24/Ward21NorthEast_Glasgow 2024 by-election Ward 21.csv,8,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1,['Mary MCNAB Glasgow (Lab)'],1
glasgow24/Ward14Drumchapel-Anniesland_Glasgow 2024 by-election Ward 14.csv,8,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1,['Davena RANKIN Glasgow (Lab)'],1
glasgow24/Ward23PartickEast-Kelvindale_Glasgow 2024 by-election Ward 23.csv,6,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1,['James ADAMS Glasgow (Lab)'],1
stirling12-ballots/DunblaneandBridgeofAllanWard_stirling12-03.csv,7,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Graham HOUSTON (SNP)'],1,['Mark RUSKELL (Grn)'],4,['Graham HOUSTON (SNP)'],1
stirling12-ballots/StirlingWestWard_stirling12-05.csv,5,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1,['Scott FARMER (SNP)'],1
stirling12-ballots/BannockburnWard_stirling12-07.csv,8,['Alasdair MACPHERSON (SNP)'],1,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Alasdair MACPHERSON (SNP)'],1,['Margaret BRISLEY (Lab)'],2,['Alasdair MACPHERSON (SNP)'],1,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2,['Margaret BRISLEY (Lab)'],2
stirling12-ballots/StirlingEastWard_stirling12-06.csv,7,['Steven PATERSON (SNP)'],1,['Danny GIBSON (Lab)'],3,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2,['Corrie MCCHORD (Lab)'],2
stirling12-ballots/TrossachsandTeithWard_stirling12-01.csv,7,['Martin EARL (Con)'],1,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Alycia HAYES (SNP)'],2,['Fergus WOOD (SNP)'],3,['Fergus WOOD (SNP)'],3,['Alycia HAYES (SNP)'],2
stirling12-ballots/ForthandEndrickWard_stirling12-02.csv,9,['Alistair BERRILL (Con)'],1,['Ian MUIRHEAD (SNP)'],3,['Graham LAMBIE (SNP)'],2,['Ian MUIRHEAD (SNP)'],3,['Ian MUIRHEAD (SNP)'],3,['Ian MUIRHEAD (SNP)'],3,['Ian MUIRHEAD (SNP)'],3,['Graham LAMBIE (SNP)'],2,['Graham LAMBIE (SNP)'],2,['Graham LAMBIE (SNP)'],2,['Graham LAMBIE (SNP)'],2,['Graham LAMBIE (SNP)'],2,['Graham LAMBIE (SNP)'],2,['Ian MUIRHEAD (SNP)'],3,['Ian MUIRHEAD (SNP)'],3,['Graham LAMBIE (SNP)'],2
stirling12-ballots/CastleWard_stirling12-04.csv,9,['Jim THOMSON (SNP)'],1,['John HENDRY (Lab)'],2,['John HENDRY (Lab)'],2,['Jim THOMSON (SNP)'],1,['Jim THOMSON (SNP)'],1,['Jim THOMSON (SNP)'],1,['Jim THOMSON (SNP)'],1,['John HENDRY (Lab)'],2,['John HENDRY (Lab)'],2,['John HENDRY (Lab)'],2,['John HENDRY (Lab)'],2,['John HENDRY (Lab)'],2,['John HENDRY (Lab)'],2,['Jim THOMSON (SNP)'],1,['John HENDRY (Lab)'],2,['John HENDRY (Lab)'],2
glasgow2007 preflib/Linn_linn.csv,12,['# ALTERNATIVE NAME 7: David Ritchie (SNP)'],1,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2,['# ALTERNATIVE NAME 3: Sadie Docherty (Lab)'],2
glasgow2007 preflib/govan_govan.csv,12,['# ALTERNATIVE NAME 6: Allison Hunter (SNP)'],1,['# ALTERNATIVE NAME 6: Allison Hunter (SNP)'],1,['# ALTERNATIVE NAME 4: John Flanagan (Lab)'],2,['# ALTERNATIVE NAME 6: Allison Hunter (SNP)'],1,['# ALTERNATIVE NAME 3: Stephen Dornan (Lab)'],3,['# ALTERNATIVE NAME 6: Allison Hunter (SNP)'],1,['# ALTERNATIVE NAME 6: Allison Hunter (SNP)'],1,[],,['# ALTERNATIVE NAME 3: Stephen Dornan (Lab)'],3,['# ALTERNATIVE NAME 6: Allison Hunter (SNP)'],1,['# ALTERNATIVE NAME 6: Allison Hunter (SNP)'],1,['# ALTERNATIVE NAME 3: Stephen Dornan (Lab)'],3,['# ALTERNATIVE NAME 3: Stephen Dornan (Lab)'],3,['# ALTERNATIVE NAME 4: John Flanagan (Lab)'],2,['# ALTERNATIVE NAME 4: John Flanagan (Lab)'],2,"['# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', '# ALTERNATIVE NAME 6: Allison Hunter (SNP)', '# ALTERNATIVE NAME 4: John Flanagan (Lab)']",multiple
glasgow2007 preflib/Pollokshields_pollokshields.csv,10,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 3: Khalil Malik (SNP)'],2,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1,['# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)'],1
glasgow2007 preflib/SouthsideCentral_southsidecentral.csv,10,['# ALTERNATIVE NAME 2: Jahangir Hanif (SNP)'],1,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 2: Jahangir Hanif (SNP)'],1,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2,['# ALTERNATIVE NAME 7: Anne Marie Millar (Lab)'],2
glasgow2007 preflib/Bailliestonward_baillieston.csv,12,['# ALTERNATIVE NAME 7: John Mason (SNP)'],1,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2,['# ALTERNATIVE NAME 2: Jim Coleman (Lab)'],2
glasgow2007 preflib/Langside_langside.csv,9,['# ALTERNATIVE NAME 2: James Dornan (SNP)'],1,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 2: James Dornan (SNP)'],1,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2,['# ALTERNATIVE NAME 4: Archie Graham (Lab)'],2
glasgow2007 preflib/Greaterpollok_greater pollok.csv,10,['# ALTERNATIVE NAME 3: Patricia Duffy (SNP)'],1,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2,['# ALTERNATIVE NAME 4: Alex Glass (Lab)'],2
glasgow2007 preflib/Craigtonward_craigton.csv,11,['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],1,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 10: Alistair Watson (Lab)'],2,['# ALTERNATIVE NAME 10: Alistair Watson (Lab)'],2,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],1,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3,['# ALTERNATIVE NAME 10: Alistair Watson (Lab)'],2,['# ALTERNATIVE NAME 5: Matthew John Kerr (Lab)'],3
glasgow2007 preflib/Canalward_canal.csv,12,['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],1,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],1,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2,['# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab)'],2
glasgow2007 preflib/NorthEast_north east.csv,11,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1,['# ALTERNATIVE NAME 1: Gilbert Davidson (Lab)'],1
glasgow2007 preflib/Andersonward_anderston.csv,10,['# ALTERNATIVE NAME 7: Craig Mackay (SNP)'],1,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 7: Craig Mackay (SNP)'],1,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 7: Craig Mackay (SNP)'],1,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2,['# ALTERNATIVE NAME 1: Nina Baker (Grn)'],4,['# ALTERNATIVE NAME 8: Gordon Matheson (Lab)'],3,['# ALTERNATIVE NAME 3: Philip Braat (Lab)'],2
glasgow2007 preflib/Springburn_springburn.csv,11,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1,['# ALTERNATIVE NAME 8: Allan Stewart (Lab)'],1
glasgow2007 preflib/Partick_partick.csv,10,['# ALTERNATIVE NAME 7: Kenny Mclean (SNP)'],1,['# ALTERNATIVE NAME 7: Kenny Mclean (SNP)'],1,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 7: Kenny Mclean (SNP)'],1,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2,['# ALTERNATIVE NAME 6: Christopher Mason (LD)'],2
