voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,numSeats,numCands
23,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
24,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
25,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
26,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
27,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
28,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
29,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
30,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
31,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
32,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
33,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
34,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
35,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
36,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
37,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
38,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
39,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
40,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
41,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
42,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
43,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
44,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
45,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
46,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
47,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
48,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
49,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
50,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
51,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
52,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
53,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
54,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
55,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
56,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
57,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
58,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
59,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
60,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
61,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
62,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
63,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
64,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
65,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
66,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
67,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
68,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
69,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
70,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
71,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
72,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
73,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
74,Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
75,Anne SIMPSON (Lab),Paul CORRAN (Ind),Steven MARSHALL (SDP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
76,Paul CORRAN (Ind),Steven MARSHALL (SDP),Timothy POLLARD (LD),Frank MCAVEETY (Lab),Jamie COCOZZA (TUSC),Kevin CAMPBELL (Grn),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,,12
77,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
78,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
79,Laura DOHERTY (SNP),Timothy POLLARD (LD),Frank MCAVEETY (Lab),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
80,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
81,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
82,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
83,Laura DOHERTY (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
84,Laura DOHERTY (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
85,Laura DOHERTY (SNP),Frank MCAVEETY (Lab),Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
86,Laura DOHERTY (SNP),Frank MCAVEETY (Lab),Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Steven MARSHALL (SDP),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,,12
87,Laura DOHERTY (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
88,Anne SIMPSON (Lab),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
89,Anne SIMPSON (Lab),Timothy POLLARD (LD),Kevin CAMPBELL (Grn),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
90,Anne SIMPSON (Lab),Timothy POLLARD (LD),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
91,Timothy POLLARD (LD),Jamie ROBERTSON (UKIP),Frank MCAVEETY (Lab),THOMAS KERR (Con),Steven MARSHALL (SDP),Laura DOHERTY (SNP),Paul CORRAN (Ind),Jamie COCOZZA (TUSC),Kevin CAMPBELL (Grn),skipped,skipped,skipped,,12
92,Timothy POLLARD (LD),Jamie COCOZZA (TUSC),Steven MARSHALL (SDP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
93,Anne SIMPSON (Lab),Timothy POLLARD (LD),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
94,Anne SIMPSON (Lab),Timothy POLLARD (LD),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
95,Anne SIMPSON (Lab),Timothy POLLARD (LD),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
96,Anne SIMPSON (Lab),Timothy POLLARD (LD),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
97,Timothy POLLARD (LD),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
98,Timothy POLLARD (LD),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
99,Timothy POLLARD (LD),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
100,Timothy POLLARD (LD),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
101,Timothy POLLARD (LD),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
102,Anne SIMPSON (Lab),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
103,Anne SIMPSON (Lab),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
104,Anne SIMPSON (Lab),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
105,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
106,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
107,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
108,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
109,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
110,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
111,Laura DOHERTY (SNP),Frank MCAVEETY (Lab),Kevin CAMPBELL (Grn),Steven MARSHALL (SDP),Jamie COCOZZA (TUSC),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,,12
112,Anne SIMPSON (Lab),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
113,Anne SIMPSON (Lab),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
114,Laura DOHERTY (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
115,Frank MCAVEETY (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
116,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
117,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
118,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
119,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
120,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
121,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
122,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
123,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
124,Michelle FERNS (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
125,Frank MCAVEETY (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
126,Anne SIMPSON (Lab),Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
127,Anne SIMPSON (Lab),Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
128,Anne SIMPSON (Lab),Kevin CAMPBELL (Grn),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
129,Anne SIMPSON (Lab),Kevin CAMPBELL (Grn),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
130,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Frank MCAVEETY (Lab),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),Steven MARSHALL (SDP),THOMAS KERR (Con),Paul CORRAN (Ind),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,,12
131,Kevin CAMPBELL (Grn),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
132,Kevin CAMPBELL (Grn),Frank MCAVEETY (Lab),Laura DOHERTY (SNP),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
133,Kevin CAMPBELL (Grn),Frank MCAVEETY (Lab),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
134,Anne SIMPSON (Lab),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
135,Anne SIMPSON (Lab),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
136,Anne SIMPSON (Lab),Jamie ROBERTSON (UKIP),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
137,Jamie ROBERTSON (UKIP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
138,Jamie ROBERTSON (UKIP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
139,Jamie ROBERTSON (UKIP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
140,Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
141,Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
142,Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
143,Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),Timothy POLLARD (LD),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
144,Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
145,Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
146,Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Steven MARSHALL (SDP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
147,Jamie COCOZZA (TUSC),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
148,Anne SIMPSON (Lab),Steven MARSHALL (SDP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
149,Anne SIMPSON (Lab),Steven MARSHALL (SDP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
150,Anne SIMPSON (Lab),Steven MARSHALL (SDP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
151,Anne SIMPSON (Lab),Steven MARSHALL (SDP),Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
152,Steven MARSHALL (SDP),Frank MCAVEETY (Lab),Timothy POLLARD (LD),Laura DOHERTY (SNP),Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),THOMAS KERR (Con),Paul CORRAN (Ind),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,,12
153,Anne SIMPSON (Lab),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
154,Anne SIMPSON (Lab),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
155,Anne SIMPSON (Lab),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
156,Anne SIMPSON (Lab),THOMAS KERR (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
157,Anne SIMPSON (Lab),THOMAS KERR (Con),Paul CORRAN (Ind),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
158,Anne SIMPSON (Lab),THOMAS KERR (Con),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
159,Anne SIMPSON (Lab),THOMAS KERR (Con),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
160,Anne SIMPSON (Lab),THOMAS KERR (Con),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
161,Anne SIMPSON (Lab),THOMAS KERR (Con),Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
162,THOMAS KERR (Con),Jamie ROBERTSON (UKIP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
163,Anne SIMPSON (Lab),THOMAS KERR (Con),Steven MARSHALL (SDP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
164,Anne SIMPSON (Lab),THOMAS KERR (Con),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
165,Anne SIMPSON (Lab),THOMAS KERR (Con),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
166,THOMAS KERR (Con),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
167,THOMAS KERR (Con),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
168,THOMAS KERR (Con),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
169,THOMAS KERR (Con),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
170,THOMAS KERR (Con),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
171,THOMAS KERR (Con),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
172,THOMAS KERR (Con),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
173,THOMAS KERR (Con),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
174,Anne SIMPSON (Lab),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
175,Anne SIMPSON (Lab),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
176,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
177,Anne SIMPSON (Lab),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
178,Anne SIMPSON (Lab),ALEX KERR (SNP),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
179,Anne SIMPSON (Lab),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
180,Anne SIMPSON (Lab),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
181,Anne SIMPSON (Lab),ALEX KERR (SNP),Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
182,ALEX KERR (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
183,ALEX KERR (SNP),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
184,Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
185,Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
186,Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
187,Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
188,Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
189,Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,12
