precinct,rank1,rank2,rank3,numSeats,numCands
2-Feb,Mary Merrill Anderson,John Butler,Annie Young,,9
5-Feb,Mary Merrill Anderson,John Butler,Annie Young,,9
2-Mar,Mary Merrill Anderson,John Butler,Annie Young,,9
6-Mar,Mary Merrill Anderson,John Butler,Annie Young,,9
1-Apr,Mary Merrill Anderson,John Butler,Annie Young,,9
2-Apr,Mary Merrill Anderson,John Butler,Annie Young,,9
2-Apr,Mary Merrill Anderson,John Butler,Annie Young,,9
8-Apr,Mary Merrill Anderson,John Butler,Annie Young,,9
10-Apr,Mary Merrill Anderson,John Butler,Annie Young,,9
1-May,Mary Merrill Anderson,John Butler,Annie Young,,9
4-May,Mary Merrill Anderson,John Butler,Annie Young,,9
4-May,Mary Merrill Anderson,John Butler,Annie Young,,9
7-May,Mary Merrill Anderson,John Butler,Annie Young,,9
4-Jun,Mary Merrill Anderson,John Butler,Annie Young,,9
4-Jun,Mary Merrill Anderson,John Butler,Annie Young,,9
4-Jul,Mary Merrill Anderson,John Butler,Annie Young,,9
11-Jul,Mary Merrill Anderson,John Butler,Annie Young,,9
11-Jul,Mary Merrill Anderson,John Butler,Annie Young,,9
5-Aug,Mary Merrill Anderson,John Butler,Annie Young,,9
10-Aug,Mary Merrill Anderson,John Butler,Annie Young,,9
1-Nov,Mary Merrill Anderson,John Butler,Annie Young,,9
2-Nov,Mary Merrill Anderson,John Butler,Annie Young,,9
7-Nov,Mary Merrill Anderson,John Butler,Annie Young,,9
7-Nov,Mary Merrill Anderson,John Butler,Annie Young,,9
1-Dec,Mary Merrill Anderson,John Butler,Annie Young,,9
3-Dec,Mary Merrill Anderson,John Butler,Annie Young,,9
3-Feb,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
9-Mar,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
3-Apr,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
6-Apr,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
1-May,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
4-May,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
4-May,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
5-May,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
8-May,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
8-Jun,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
6-Sep,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
7-Sep,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
8-Sep,Mary Merrill Anderson,John Erwin,Nancy Bernard,,9
6-Jan,Mary Merrill Anderson,John Erwin,John Butler,,9
1-Feb,Mary Merrill Anderson,John Erwin,John Butler,,9
6-Mar,Mary Merrill Anderson,John Erwin,John Butler,,9
7-Mar,Mary Merrill Anderson,John Erwin,John Butler,,9
9-Mar,Mary Merrill Anderson,John Erwin,John Butler,,9
1-May,Mary Merrill Anderson,John Erwin,John Butler,,9
3-May,Mary Merrill Anderson,John Erwin,John Butler,,9
6-May,Mary Merrill Anderson,John Erwin,John Butler,,9
6-May,Mary Merrill Anderson,John Erwin,John Butler,,9
11-Jul,Mary Merrill Anderson,John Erwin,John Butler,,9
7-Aug,Mary Merrill Anderson,John Erwin,John Butler,,9
4-Oct,Mary Merrill Anderson,John Erwin,John Butler,,9
3-Jan,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Jan,Mary Merrill Anderson,John Erwin,Bob Fine,,9
9-Jan,Mary Merrill Anderson,John Erwin,Bob Fine,,9
1-Feb,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Feb,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Feb,Mary Merrill Anderson,John Erwin,Bob Fine,,9
3-Feb,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-Mar,Mary Merrill Anderson,John Erwin,Bob Fine,,9
7-Mar,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Apr,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Apr,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Apr,Mary Merrill Anderson,John Erwin,Bob Fine,,9
6-Apr,Mary Merrill Anderson,John Erwin,Bob Fine,,9
6-Apr,Mary Merrill Anderson,John Erwin,Bob Fine,,9
7-Apr,Mary Merrill Anderson,John Erwin,Bob Fine,,9
1-May,Mary Merrill Anderson,John Erwin,Bob Fine,,9
1-May,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-May,Mary Merrill Anderson,John Erwin,Bob Fine,,9
10-May,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Jun,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Jun,Mary Merrill Anderson,John Erwin,Bob Fine,,9
6-Jun,Mary Merrill Anderson,John Erwin,Bob Fine,,9
6-Jun,Mary Merrill Anderson,John Erwin,Bob Fine,,9
1-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
3-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
3-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
9-Jul,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
3-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
6-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
6-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
6-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
7-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Aug,Mary Merrill Anderson,John Erwin,Bob Fine,,9
1-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
9-Sep,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Oct,Mary Merrill Anderson,John Erwin,Bob Fine,,9
3-Oct,Mary Merrill Anderson,John Erwin,Bob Fine,,9
3-Oct,Mary Merrill Anderson,John Erwin,Bob Fine,,9
6-Oct,Mary Merrill Anderson,John Erwin,Bob Fine,,9
9-Oct,Mary Merrill Anderson,John Erwin,Bob Fine,,9
11-Oct,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Nov,Mary Merrill Anderson,John Erwin,Bob Fine,,9
4-Nov,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-Nov,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-Nov,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Nov,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Nov,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Nov,Mary Merrill Anderson,John Erwin,Bob Fine,,9
8-Nov,Mary Merrill Anderson,John Erwin,Bob Fine,,9
1-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
1-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
2-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
3-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
3-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
5-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
9-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
11-Dec,Mary Merrill Anderson,John Erwin,Bob Fine,,9
13-04,Mary Merrill Anderson,John Erwin,Bob Fine,,9
13-04,Mary Merrill Anderson,John Erwin,Bob Fine,,9
13-05,Mary Merrill Anderson,John Erwin,Bob Fine,,9
13-05,Mary Merrill Anderson,John Erwin,Bob Fine,,9
13-05,Mary Merrill Anderson,John Erwin,Bob Fine,,9
13-07,Mary Merrill Anderson,John Erwin,Bob Fine,,9
13-10,Mary Merrill Anderson,John Erwin,Bob Fine,,9
13-04,Mary Merrill Anderson,John Erwin,writein,,9
1-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
10-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
10-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
10-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
10-Jan,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Feb,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-Mar,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-Apr,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-May,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jun,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
9-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
11-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
11-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
11-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
11-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
11-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
11-Jul,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
1-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
2-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
3-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
4-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
5-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
6-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
7-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
8-Aug,Mary Merrill Anderson,John Erwin,Tom Nordyke,,9
