Precinct,Ballot Style,source_file,rank1,rank2,rank3,Num cands,Num seats
AD: 26 ED: 029,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 081,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 081,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 081,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 080,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 053,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 080,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 053,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 053,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 080,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 015,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 015,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,writein,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 015,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 015,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 016,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 28 ED: 015,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,219566,writein,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 38 ED: 019,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 015,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 40 ED: 021,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 40 ED: 052,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 40 ED: 021,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 081,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 018,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 018,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,217580,219566,writein,3,1
AD: 30 ED: 018,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 28 ED: 078,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 018,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 39 ED: 001,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 39 ED: 052,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 39 ED: 052,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 39 ED: 052,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 39 ED: 001,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 39 ED: 052,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 39 ED: 009,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 39 ED: 052,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 069,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 069,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 069,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 069,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 069,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 034,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 035,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 029,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 39 ED: 052,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 40 ED: 046,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 018,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 078,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 018,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 30 ED: 018,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 018,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 078,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 28 ED: 078,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 37 ED: 085,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 28 ED: 078,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 37 ED: 044,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 017,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 069,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 069,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,writein,217580,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 070,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 068,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 081,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 039,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 040,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 30 ED: 039,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 039,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 040,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 040,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 039,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 040,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 30 ED: 039,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 30 ED: 039,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 30 ED: 039,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 30 ED: 039,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 40 ED: 045,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,writein,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 032,,2021P4V1_ELE2,217580,219566,writein,3,1
AD: 26 ED: 033,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 35 ED: 044,,2021P4V1_ELE2,219566,217580,writein,3,1
AD: 34 ED: 022,,2021P4V1_ELE2,217580,219566,writein,3,1
AD: 34 ED: 068,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 34 ED: 022,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 34 ED: 024,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 34 ED: 023,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 34 ED: 024,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 34 ED: 068,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 34 ED: 023,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 34 ED: 023,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 022,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 021,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 022,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 023,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 022,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 020,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 019,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 020,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 019,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 020,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 026,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 019,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 020,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 022,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 022,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 020,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 020,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 022,,2021P4V1_ELE2,217580,219566,skipped,3,1
AD: 26 ED: 023,,2021P4V1_ELE2,219566,217580,skipped,3,1
AD: 26 ED: 021,,2021P4V1_ELE2,219566,skipped,skipped,3,1
AD: 26 ED: 019,,2021P4V1_ELE2,217580,skipped,skipped,3,1
AD: 26 ED: 020,,2021P4V1_ELE2,217580,219566,skipped,3,1
