Ballot Style,Precinct,rank1,rank2,rank3,Num cands,Num seats
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Luqman Abdi,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,Victor Rivas,Luqman Abdi,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Luqman Abdi,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Luqman Abdi,Isaak Rooble,skipped,3,1
